sample,x,y,method,annotation_label
2771,-31.1585690335315,-12.3122516418899,SSNMDI,cd14.monocytes
2772,-33.2508366410809,-29.5981628156575,SSNMDI,cd14.monocytes
2773,-18.6330561659783,-16.6342081968587,SSNMDI,cd14.monocytes
2774,-33.8715075090512,-27.5458021819336,SSNMDI,cd14.monocytes
2775,-35.1371474382781,-2.03632416263228,SSNMDI,cd14.monocytes
2776,-37.5484912954319,-26.4783589798288,SSNMDI,cd14.monocytes
2777,-32.1253885212008,-15.4106873931198,SSNMDI,cd14.monocytes
2778,-25.3896049474582,-34.9432059698593,SSNMDI,cd14.monocytes
2779,-18.8218469485321,-6.14880164218447,SSNMDI,cd14.monocytes
2780,-19.589061259552,-5.55276372254537,SSNMDI,cd14.monocytes
2781,-35.5211903337,-9.30078301998665,SSNMDI,cd14.monocytes
2782,-38.9380135806445,-12.9981908558395,SSNMDI,cd14.monocytes
2783,-44.2580677234528,-2.55252093599971,SSNMDI,cd14.monocytes
2784,-43.8648455825728,-31.324039031579,SSNMDI,cd14.monocytes
2785,14.9319941193622,-1.28437820989295,SSNMDI,cd14.monocytes
2786,-34.299764311723,-5.14955807498666,SSNMDI,cd14.monocytes
2787,-32.2562380587597,-10.2273224191579,SSNMDI,cd14.monocytes
2788,-43.3755372200249,-32.4293227514859,SSNMDI,cd14.monocytes
2789,-43.7152868851919,-4.99296393218367,SSNMDI,cd14.monocytes
2790,-33.9120076556641,-22.9159266350371,SSNMDI,cd14.monocytes
2791,-42.2545093530818,-2.54924792364312,SSNMDI,cd14.monocytes
2792,-18.9659537347967,-16.6727528597937,SSNMDI,cd14.monocytes
2793,-35.8508295517325,-5.23448186538906,SSNMDI,cd14.monocytes
2794,-11.6353842372123,-9.92648732127978,SSNMDI,cd14.monocytes
2795,-27.5958516299673,-23.2632575447649,SSNMDI,cd14.monocytes
2796,-34.4513409522696,-22.7161439074841,SSNMDI,cd14.monocytes
2797,-38.5076067677677,-13.8252988440391,SSNMDI,cd14.monocytes
2798,-19.8508689097926,-5.12334236784967,SSNMDI,cd14.monocytes
2799,-29.7980235194352,33.3259157064914,SSNMDI,cd14.monocytes
2800,-25.3249260511545,-7.53648003374068,SSNMDI,cd14.monocytes
2801,-17.5778728170556,-5.94177479787912,SSNMDI,cd14.monocytes
2802,-37.0101545626442,-25.4778930419389,SSNMDI,cd14.monocytes
2803,-36.9427135984741,-14.5752677625499,SSNMDI,cd14.monocytes
2804,-35.9764818619076,-0.447339985176484,SSNMDI,cd14.monocytes
2805,-32.5666393998315,-24.3930350916436,SSNMDI,cd14.monocytes
2806,-40.2243616926513,-0.594784853660958,SSNMDI,cd14.monocytes
2807,-21.2043889501242,-7.89140109433701,SSNMDI,cd14.monocytes
2808,-25.2474061019277,-12.0023786784468,SSNMDI,cd14.monocytes
2809,-28.3010545631905,-32.7870734989637,SSNMDI,cd14.monocytes
2810,-34.5718492492612,-7.25229083205575,SSNMDI,cd14.monocytes
2811,-36.484086989409,-8.75341239899295,SSNMDI,cd14.monocytes
2812,-34.9898345524798,-5.03114377718256,SSNMDI,cd14.monocytes
2813,-36.2658189907887,-25.5954726411621,SSNMDI,cd14.monocytes
2814,-22.7777689827119,-27.6055689951854,SSNMDI,cd14.monocytes
2815,-43.7832482403932,-3.12395923276302,SSNMDI,cd14.monocytes
2816,-20.1498783282468,-14.6545648147416,SSNMDI,cd14.monocytes
2817,-38.7689108381764,2.15139332817383,SSNMDI,cd14.monocytes
2818,-38.1002665345492,-26.498198497836,SSNMDI,cd14.monocytes
2819,-34.4145963273364,-23.275481671421,SSNMDI,cd14.monocytes
2820,-38.5540620410022,1.54713448832089,SSNMDI,cd14.monocytes
2821,-28.1869209011442,-26.256328253676,SSNMDI,cd14.monocytes
2822,-16.2464737633088,-15.2159309574319,SSNMDI,cd14.monocytes
2823,-0.0184616991508289,17.410476154329,SSNMDI,cd14.monocytes
2824,-26.2959769151187,-33.9938314524034,SSNMDI,cd14.monocytes
2825,-17.0454599663672,-16.1434521296554,SSNMDI,cd14.monocytes
2826,-20.5090427667682,-12.8686756305096,SSNMDI,cd14.monocytes
2827,-38.8596308501033,0.358875691100581,SSNMDI,cd14.monocytes
2828,-32.0881314065788,-8.47573336506115,SSNMDI,cd14.monocytes
2829,-35.1948372631987,-9.82371658155867,SSNMDI,cd14.monocytes
2830,-32.4612135726011,-15.5600922393785,SSNMDI,cd14.monocytes
2831,-23.8438595680041,-17.1499231769229,SSNMDI,cd14.monocytes
2832,-43.1901645360189,-32.0866286095329,SSNMDI,cd14.monocytes
2833,-23.854258281193,-31.9948597969973,SSNMDI,cd14.monocytes
2834,-39.9219769630492,-0.863114243604266,SSNMDI,cd14.monocytes
2835,-16.6190930894194,-7.71335278344058,SSNMDI,cd14.monocytes
2836,-28.5157281774093,-26.0822435176137,SSNMDI,cd14.monocytes
2837,-32.1538476501321,-12.9270021947922,SSNMDI,cd14.monocytes
2838,-31.8009288373694,-12.94249287333,SSNMDI,cd14.monocytes
2839,-37.2788194302634,-20.8528602071749,SSNMDI,cd14.monocytes
2840,-36.279823726273,-5.92457652097116,SSNMDI,cd14.monocytes
2841,-23.0751498105539,-24.5489961182311,SSNMDI,cd14.monocytes
2842,-34.1876701807309,-23.3045414024247,SSNMDI,cd14.monocytes
2843,-23.2666002384744,-17.4472732556984,SSNMDI,cd14.monocytes
2844,-33.6064755835423,-17.6634512967148,SSNMDI,cd14.monocytes
2845,-30.0837759085023,-13.8779177939312,SSNMDI,cd14.monocytes
2846,-33.7047238525619,-21.9826756091962,SSNMDI,cd14.monocytes
2847,-22.4306919865015,-5.9577693594777,SSNMDI,cd14.monocytes
2848,-18.6144517132011,-7.35894303495034,SSNMDI,cd14.monocytes
2849,-19.1693606091246,-10.8216806103741,SSNMDI,cd14.monocytes
2850,-36.8143747840215,3.32026374353481,SSNMDI,cd14.monocytes
2851,-26.2738482156057,-14.2136542235014,SSNMDI,cd14.monocytes
2852,-21.1978920767555,-8.28729029801106,SSNMDI,cd14.monocytes
2853,-23.1079941945751,-12.116543864627,SSNMDI,cd14.monocytes
2854,-36.2730955304568,0.765638217307874,SSNMDI,cd14.monocytes
2855,-29.7600935544684,-13.6797104051865,SSNMDI,cd14.monocytes
2856,-18.5275293075645,-7.47260278690925,SSNMDI,cd14.monocytes
2857,-35.3383877588626,-9.13027613386233,SSNMDI,cd14.monocytes
2858,-13.0046774200339,-11.9838754778644,SSNMDI,cd14.monocytes
2859,-41.2881482402675,-1.85201804458614,SSNMDI,cd14.monocytes
2860,-22.7997285613147,-20.9247135451577,SSNMDI,cd14.monocytes
2861,-22.4745378467152,-21.4740586119798,SSNMDI,cd14.monocytes
2862,-19.1423791524522,-3.78887847363946,SSNMDI,cd14.monocytes
2863,-32.5668587984771,-29.1537259594499,SSNMDI,cd14.monocytes
2864,-36.3203424108696,0.272738560351728,SSNMDI,cd14.monocytes
2865,-43.702119076094,-0.671678277148714,SSNMDI,cd14.monocytes
2866,-35.3291586761194,-16.8981696198848,SSNMDI,cd14.monocytes
2867,-35.1417220320277,-27.1708049023081,SSNMDI,cd14.monocytes
2868,-26.6498139632867,-7.96728427123411,SSNMDI,cd14.monocytes
2869,-38.2480553116481,3.06560958059018,SSNMDI,cd14.monocytes
2870,-34.8513520329954,-20.762349736505,SSNMDI,cd14.monocytes
2871,-16.4399499757109,-12.6817524131223,SSNMDI,cd14.monocytes
2872,-9.99916977180684,-11.8468791434979,SSNMDI,cd14.monocytes
2873,-32.5834906052699,-4.52670199751001,SSNMDI,cd14.monocytes
2874,-32.4593501230781,-23.7851037462509,SSNMDI,cd14.monocytes
2875,-36.1689468484576,3.09181847850617,SSNMDI,cd14.monocytes
2876,-22.837326007219,-31.7926127146471,SSNMDI,cd14.monocytes
2877,-30.718139260227,-11.7240454122318,SSNMDI,cd14.monocytes
2878,-26.4341521434578,-4.33605951221353,SSNMDI,cd14.monocytes
2879,-36.0286379376897,-2.83296013781058,SSNMDI,cd14.monocytes
2880,-27.719834540273,-22.3308010987571,SSNMDI,cd14.monocytes
2881,-16.2692276583835,-15.7231020077831,SSNMDI,cd14.monocytes
2882,-34.2237565588751,-28.2042803668864,SSNMDI,cd14.monocytes
2883,-27.7035089595201,-32.7945645988223,SSNMDI,cd14.monocytes
2884,-37.3821566942505,-21.3249732071142,SSNMDI,cd14.monocytes
2885,-28.0853566734338,-4.46583528950926,SSNMDI,cd14.monocytes
2886,-35.6310546158763,-18.2600589896622,SSNMDI,cd14.monocytes
2887,-36.6006809743642,-22.2471894602961,SSNMDI,cd14.monocytes
2888,-12.8689563965732,-12.6952017138893,SSNMDI,cd14.monocytes
2889,-11.3504411921487,-29.2033928941933,SSNMDI,cd14.monocytes
2890,-20.9564213658146,-27.9061219897547,SSNMDI,cd14.monocytes
2891,-14.596839285191,-12.1227215764965,SSNMDI,cd14.monocytes
2892,-16.1033148266722,-16.6076662485725,SSNMDI,cd14.monocytes
2893,-36.0047570203575,-1.41493773732047,SSNMDI,cd14.monocytes
2894,-10.7422572731035,-11.0507683255341,SSNMDI,cd14.monocytes
2895,-20.1089663942539,-17.1107245761015,SSNMDI,cd14.monocytes
2896,-32.905481595818,-18.0491545563903,SSNMDI,cd14.monocytes
2897,-21.5860572800268,-27.5236911397263,SSNMDI,cd14.monocytes
2898,-37.9575717342385,-27.1754349489083,SSNMDI,cd14.monocytes
2899,-36.98200967627,-25.4737492058311,SSNMDI,cd14.monocytes
2900,-3.47459835523843,40.0219902444572,SSNMDI,cd14.monocytes
2901,-12.8381297813239,-14.3065596647944,SSNMDI,cd14.monocytes
2902,-25.8149852448832,-7.01484032914184,SSNMDI,cd14.monocytes
2903,-17.7727669616328,-10.2014980427342,SSNMDI,cd14.monocytes
2904,-35.688520956066,-3.98652503607363,SSNMDI,cd14.monocytes
2905,-24.6744585870148,-13.3597145902878,SSNMDI,cd14.monocytes
2906,-33.2832038061247,-5.5860832753269,SSNMDI,cd14.monocytes
2907,-18.7930754435913,-14.8383230005907,SSNMDI,cd14.monocytes
2908,-35.218587178795,-8.43977693483579,SSNMDI,cd14.monocytes
2909,-18.8691990293726,-12.7759518998175,SSNMDI,cd14.monocytes
2910,-22.1903878795776,-23.4589101303322,SSNMDI,cd14.monocytes
2911,-21.8249593572399,-20.2502176116368,SSNMDI,cd14.monocytes
2912,-36.7372894472008,-25.9946515335881,SSNMDI,cd14.monocytes
2913,-40.4959676572241,-30.6422599359621,SSNMDI,cd14.monocytes
2914,-21.8000163009889,-20.9572886164222,SSNMDI,cd14.monocytes
2915,-17.0358171361979,-16.3540792483668,SSNMDI,cd14.monocytes
2916,-36.5924283824267,-3.11556786230242,SSNMDI,cd14.monocytes
2917,-38.4685046043724,-27.8193586999696,SSNMDI,cd14.monocytes
2918,-36.4197726792439,-9.80139010326112,SSNMDI,cd14.monocytes
2919,-33.7436847992649,-17.049561396276,SSNMDI,cd14.monocytes
2920,-12.092037975582,-9.91106287674218,SSNMDI,cd14.monocytes
2921,-36.0519381298273,-0.872416876381011,SSNMDI,cd14.monocytes
2922,-24.5025516536106,-4.93022327555685,SSNMDI,cd14.monocytes
2923,-32.6348362573088,-30.0399710264575,SSNMDI,cd14.monocytes
2924,-32.3460612054604,-13.4871379922994,SSNMDI,cd14.monocytes
2925,-37.200507138384,-3.14362638376437,SSNMDI,cd14.monocytes
2926,-30.5110222100084,-8.30352810982843,SSNMDI,cd14.monocytes
2927,-40.9283949558507,-1.08385283986715,SSNMDI,cd14.monocytes
2928,-28.6440715289195,-17.6980530041351,SSNMDI,cd14.monocytes
2929,-19.3236168373581,-14.9320574187641,SSNMDI,cd14.monocytes
2930,-19.3109301938358,-16.7239240024276,SSNMDI,cd14.monocytes
2931,-36.5600862037972,-23.1627220987606,SSNMDI,cd14.monocytes
2932,-39.1997953765484,-11.7567003475292,SSNMDI,cd14.monocytes
2933,-22.7289679884452,-12.4273294301841,SSNMDI,cd14.monocytes
2934,-13.6208190213564,-14.014709250324,SSNMDI,cd14.monocytes
2935,-13.728386754397,-13.3213538548745,SSNMDI,cd14.monocytes
2936,-36.5663590741478,-23.1129883861418,SSNMDI,cd14.monocytes
2937,-38.7478467572338,-5.43717220164984,SSNMDI,cd14.monocytes
2938,-31.3983274216313,-17.3318895224527,SSNMDI,cd14.monocytes
2939,-35.3895499619418,-8.22547355051958,SSNMDI,cd14.monocytes
2940,-8.66665730140681,-10.4041388100468,SSNMDI,cd14.monocytes
2941,-24.2907910700095,-18.9077110426655,SSNMDI,cd14.monocytes
2942,-23.7984516595341,-10.9491915270499,SSNMDI,cd14.monocytes
2943,-18.7025496955691,-10.9060690996495,SSNMDI,cd14.monocytes
2944,-22.7206393730145,-24.0036110241613,SSNMDI,cd14.monocytes
2945,-18.1095708158917,-16.6829251975349,SSNMDI,cd14.monocytes
2946,-44.1784535761858,-32.4853977480206,SSNMDI,cd14.monocytes
2947,-35.1797377800561,-17.7249605073535,SSNMDI,cd14.monocytes
2948,-9.85335440809912,-11.883230173969,SSNMDI,cd14.monocytes
2949,-26.5363012673345,-21.4903987743419,SSNMDI,cd14.monocytes
2950,-9.93691360691643,-10.2112629727582,SSNMDI,cd14.monocytes
2951,-37.5905218052244,1.43002361339703,SSNMDI,cd14.monocytes
2952,-44.5793496376357,-2.66317665031969,SSNMDI,cd14.monocytes
2953,-34.1923191408263,-20.0644157040186,SSNMDI,cd14.monocytes
2954,-34.1052025501151,-22.2973256642952,SSNMDI,cd14.monocytes
2955,-39.0013550308661,-1.23814915497291,SSNMDI,cd14.monocytes
2956,-32.5940206747706,-24.9988858098898,SSNMDI,cd14.monocytes
2957,-22.7996872022533,-12.1327565760316,SSNMDI,cd14.monocytes
2958,-44.0381591362066,-32.9980901388476,SSNMDI,cd14.monocytes
2959,-38.063186496522,-13.3220688960442,SSNMDI,cd14.monocytes
2960,-24.7612665816531,-19.9153454810662,SSNMDI,cd14.monocytes
2961,-36.4877421381746,-10.5645489468027,SSNMDI,cd14.monocytes
2962,-17.2401669528185,-13.2369375182093,SSNMDI,cd14.monocytes
2963,-24.6074512363095,-20.6213569056633,SSNMDI,cd14.monocytes
2964,-38.3815535484885,-15.4975852415879,SSNMDI,cd14.monocytes
2965,-37.623698873318,-26.4598069751571,SSNMDI,cd14.monocytes
2966,-36.1535291766251,3.04822406288152,SSNMDI,cd14.monocytes
2967,-37.1996971941597,-26.4943882576901,SSNMDI,cd14.monocytes
2968,-42.0868032035637,-31.6792285256544,SSNMDI,cd14.monocytes
2969,-13.0835777012643,-13.6633483118911,SSNMDI,cd14.monocytes
2970,-39.92871236285,-0.343811097314325,SSNMDI,cd14.monocytes
2971,-26.2855032606951,-23.8667189401626,SSNMDI,cd14.monocytes
2972,-25.4906087151662,-12.3453296067286,SSNMDI,cd14.monocytes
2973,-35.4704373576237,-21.9741040056043,SSNMDI,cd14.monocytes
2974,-31.8994913712469,-22.354963498714,SSNMDI,cd14.monocytes
2975,-32.9112954418286,-29.4495644624464,SSNMDI,cd14.monocytes
2976,-35.5159801287906,-26.6924765217703,SSNMDI,cd14.monocytes
2977,-11.8478361644962,-11.7000273265914,SSNMDI,cd14.monocytes
2978,-35.7543084047159,-9.53269860688843,SSNMDI,cd14.monocytes
2979,-25.0606161849686,-4.96444441423026,SSNMDI,cd14.monocytes
2980,-19.5051572105852,-16.0703286265042,SSNMDI,cd14.monocytes
2981,-35.7377131594251,-2.94152158347024,SSNMDI,cd14.monocytes
2982,-20.0464052371848,-4.19802239791281,SSNMDI,cd14.monocytes
2983,-31.9116672405663,-13.7807983137258,SSNMDI,cd14.monocytes
2984,-10.5262556833152,-11.0738411102292,SSNMDI,cd14.monocytes
2985,-19.1806331966968,-16.1982898090931,SSNMDI,cd14.monocytes
2986,-28.6755021025028,-27.0159448064762,SSNMDI,cd14.monocytes
2987,-27.0644458561055,-31.2542640268158,SSNMDI,cd14.monocytes
2988,-17.7602713353854,-11.2613037424169,SSNMDI,cd14.monocytes
2989,-19.4267324933405,-13.055476972437,SSNMDI,cd14.monocytes
2990,-38.8114655916901,-29.9515107656597,SSNMDI,cd14.monocytes
2991,-34.8861998860434,-20.2172830917723,SSNMDI,cd14.monocytes
2992,-39.5437146857063,-29.3477803229487,SSNMDI,cd14.monocytes
2993,-32.552257408534,-11.3428860687126,SSNMDI,cd14.monocytes
2994,-32.1659540307291,-13.4863386586567,SSNMDI,cd14.monocytes
2995,-38.6718593039351,-5.38783920853955,SSNMDI,cd14.monocytes
2996,-40.4151602353683,-5.00882674054528,SSNMDI,cd14.monocytes
2997,-41.1238870632714,-2.40623261684602,SSNMDI,regulatory.t
2998,-25.5012599631521,-7.42088179486052,SSNMDI,regulatory.t
2999,-34.8048908232347,-28.6711043144918,SSNMDI,regulatory.t
3000,-16.9384662281817,-13.683886398511,SSNMDI,regulatory.t
3001,-38.7137666083614,-5.17761616291617,SSNMDI,regulatory.t
3002,-32.0843730560578,-15.2327416597703,SSNMDI,regulatory.t
3003,-26.1242386075742,-2.92408893858505,SSNMDI,regulatory.t
3004,-41.661779963265,-2.13056842965797,SSNMDI,regulatory.t
3005,-39.1652459569816,-10.9847167014721,SSNMDI,regulatory.t
3006,-38.7029531724828,-7.09322882065056,SSNMDI,regulatory.t
3007,-25.8497946575663,-5.59715122521908,SSNMDI,regulatory.t
3008,-10.8709883943548,-11.1741265867253,SSNMDI,regulatory.t
3009,-16.7218846142229,-6.05356426439931,SSNMDI,regulatory.t
3010,-24.2944708504959,-16.9550406670003,SSNMDI,regulatory.t
3011,-42.3811776497015,-2.99890669234326,SSNMDI,regulatory.t
3012,-27.9273183760948,-29.064210712437,SSNMDI,regulatory.t
3013,-17.2981322228908,-16.4822691332149,SSNMDI,regulatory.t
3014,-15.5225685356526,-7.54231388756733,SSNMDI,regulatory.t
3015,-18.6878781491884,-7.37198573343723,SSNMDI,regulatory.t
3016,-21.3655796229419,-21.2677333318274,SSNMDI,regulatory.t
3017,-19.379414470133,-9.53958241089704,SSNMDI,regulatory.t
3018,-43.8445630454979,-2.50106838393364,SSNMDI,regulatory.t
3019,-14.0081078317627,-9.14654962559248,SSNMDI,regulatory.t
3020,-28.4066295990164,-26.7751963217803,SSNMDI,regulatory.t
3021,-19.1192522077011,-3.88547120245541,SSNMDI,regulatory.t
3022,-43.8853700811929,-32.5728394594604,SSNMDI,regulatory.t
3023,-15.3902769993107,-14.0459312909132,SSNMDI,regulatory.t
3024,-19.6151469252462,-3.60950947946877,SSNMDI,regulatory.t
3025,-19.1028500629515,-11.9273644282049,SSNMDI,regulatory.t
3026,-41.8154039579376,-4.57809989497669,SSNMDI,regulatory.t
3027,-32.5374057759837,-4.08044209599662,SSNMDI,regulatory.t
3028,-15.7360917286287,-9.16989394273813,SSNMDI,regulatory.t
3029,-44.9392183370788,-2.87273145372343,SSNMDI,regulatory.t
3030,-19.2735053489787,-12.0299208876423,SSNMDI,regulatory.t
3031,-34.0183130695206,-5.0616108187395,SSNMDI,regulatory.t
3032,-32.2892274696809,-9.54675430645461,SSNMDI,regulatory.t
3033,-34.7835438846778,-23.3517011568404,SSNMDI,regulatory.t
3034,-37.4481457157358,2.12584163172726,SSNMDI,regulatory.t
3035,-15.3327504880912,-8.91854347860204,SSNMDI,regulatory.t
3036,-23.8978833720319,-19.9261195681616,SSNMDI,regulatory.t
3037,-33.833711681328,-27.8771021793779,SSNMDI,regulatory.t
3038,-36.5648783731104,-27.1971936551248,SSNMDI,regulatory.t
3039,-27.6393720946102,-29.1156876835445,SSNMDI,regulatory.t
3040,-34.2130274837645,-4.25816003831225,SSNMDI,regulatory.t
3041,-19.6087455695372,-6.17893497603043,SSNMDI,regulatory.t
3042,-44.7462666041213,-32.8716498252359,SSNMDI,regulatory.t
3043,-32.265312739465,-9.87649725585114,SSNMDI,regulatory.t
3044,-25.0880013551448,-6.98773216860475,SSNMDI,regulatory.t
3045,-23.0285523240075,-20.79133415116,SSNMDI,regulatory.t
3046,-20.6464347490028,-23.1947582198165,SSNMDI,regulatory.t
3047,-19.0034387164581,-17.0612663586795,SSNMDI,regulatory.t
3048,-40.7319809702075,0.452292941802504,SSNMDI,regulatory.t
3049,-40.7015375245277,-3.69458230434253,SSNMDI,regulatory.t
3050,-31.7610877380876,-12.8727147572268,SSNMDI,regulatory.t
3051,-35.0991124023308,-2.08825400554225,SSNMDI,regulatory.t
3052,-30.4441275342905,-17.956577498247,SSNMDI,regulatory.t
3053,-22.9985137106591,-26.5782127187545,SSNMDI,regulatory.t
3054,-16.7585624683609,-11.1054263554474,SSNMDI,regulatory.t
3055,-16.5428947016445,-10.1862417066171,SSNMDI,regulatory.t
3056,-38.9082866842055,-2.41878347297056,SSNMDI,regulatory.t
3057,-22.2378458866821,-20.405073331219,SSNMDI,regulatory.t
3058,-37.7649436559932,1.71157025322495,SSNMDI,regulatory.t
3059,-31.0148835909578,-17.711073378178,SSNMDI,regulatory.t
3060,-31.9167870081789,-20.4280426628408,SSNMDI,regulatory.t
3061,-37.1754914961613,-20.5533468273794,SSNMDI,regulatory.t
3062,-36.1162169230189,-2.71724070564574,SSNMDI,regulatory.t
3063,-32.8620805272832,-9.33928472059099,SSNMDI,regulatory.t
3064,-32.4448051425725,-28.8084724456262,SSNMDI,regulatory.t
3065,-35.6596264641352,0.721248504992503,SSNMDI,regulatory.t
3066,-17.5019760623329,-5.79756456994842,SSNMDI,regulatory.t
3067,-24.79271211378,-2.86296274659031,SSNMDI,regulatory.t
3068,-12.4320809526347,-11.0264286271734,SSNMDI,regulatory.t
3069,-37.3283046868115,2.09937923237362,SSNMDI,regulatory.t
3070,-24.2270977226374,-18.8531627364774,SSNMDI,regulatory.t
3071,-32.3847874160635,-23.1749405789698,SSNMDI,regulatory.t
3072,-20.4448077987358,-4.62894895735481,SSNMDI,regulatory.t
3073,-22.0399537312534,-21.8429374559879,SSNMDI,regulatory.t
3074,-36.6735049338323,-0.590132655244955,SSNMDI,regulatory.t
3075,-38.5412268732904,2.05354459658233,SSNMDI,regulatory.t
3076,-34.6325344620237,-19.5041122219818,SSNMDI,regulatory.t
3077,-12.0182991863479,-11.7137569498334,SSNMDI,regulatory.t
3078,-35.1530815011597,-28.328619071785,SSNMDI,regulatory.t
3079,-21.0853895036537,-27.8460609131588,SSNMDI,regulatory.t
3080,-29.2207400412711,-20.5969382843079,SSNMDI,regulatory.t
3081,-35.3025886228752,-18.8098810269847,SSNMDI,regulatory.t
3082,-19.5241320948267,-15.6357069296473,SSNMDI,regulatory.t
3083,-38.2006231267123,-29.0604354488816,SSNMDI,regulatory.t
3084,-24.2801801373105,-26.6838527482589,SSNMDI,regulatory.t
3085,-35.6836192368848,-29.9338355469557,SSNMDI,regulatory.t
3086,-34.0488473452673,-31.8077036792257,SSNMDI,regulatory.t
3087,-13.8787024268742,-12.4325116419307,SSNMDI,regulatory.t
3088,-24.6257134517371,-13.3980200575186,SSNMDI,regulatory.t
3089,-22.8400114261609,-31.7951375828593,SSNMDI,regulatory.t
3090,-37.9315454456472,-6.43964790332475,SSNMDI,regulatory.t
3091,-28.2450169190561,-32.8441026030724,SSNMDI,regulatory.t
3092,-14.8819614913206,-12.4512915853511,SSNMDI,regulatory.t
3093,-27.580420235922,-8.19922515258296,SSNMDI,regulatory.t
3094,-39.880021761028,-3.67656238954198,SSNMDI,regulatory.t
3095,-16.9046231184626,-13.1927874954942,SSNMDI,regulatory.t
3096,-31.1035529213041,-12.2584935340891,SSNMDI,regulatory.t
3097,-35.1926716746006,-1.06367976705177,SSNMDI,regulatory.t
3098,-40.4554510849943,0.369703237161095,SSNMDI,regulatory.t
3099,-21.2047312706794,-22.2208660236166,SSNMDI,regulatory.t
3100,-31.7063694713044,-15.117922520719,SSNMDI,regulatory.t
3101,-24.5287756973059,-3.61648917499706,SSNMDI,regulatory.t
3102,-9.21375455262132,-10.5762935085259,SSNMDI,regulatory.t
3103,-12.4197159746145,-10.4710866197976,SSNMDI,regulatory.t
3104,-34.047527688227,-32.0675035687351,SSNMDI,regulatory.t
3105,-43.6286102844752,-32.209528362865,SSNMDI,regulatory.t
3106,-43.1035026706145,-31.8393595361624,SSNMDI,regulatory.t
3107,-21.3254589786471,-20.7573307814278,SSNMDI,regulatory.t
3108,-9.00384652635473,-9.76937589931083,SSNMDI,regulatory.t
3109,-27.1727356150326,-22.9436530322331,SSNMDI,regulatory.t
3110,-12.9753950811468,-14.0122649841654,SSNMDI,regulatory.t
3111,-23.814361771446,-26.8709335874347,SSNMDI,regulatory.t
3112,-42.9176050777554,-4.39987191686053,SSNMDI,regulatory.t
3113,-39.3337001011717,-10.3470856932102,SSNMDI,regulatory.t
3114,-31.2731113868419,30.0815850555431,SSNMDI,regulatory.t
3115,-17.9702572898007,-8.34395624678757,SSNMDI,regulatory.t
3116,-29.0285685002842,-19.9012813842182,SSNMDI,regulatory.t
3117,-41.5316182418948,-3.17055375772611,SSNMDI,regulatory.t
3118,-25.3246509184191,-26.6294331788056,SSNMDI,regulatory.t
3119,-24.2481949991725,-11.544272750258,SSNMDI,regulatory.t
3120,-31.9806061594356,-27.8818308041715,SSNMDI,regulatory.t
3121,-21.7410408904397,-23.7455963170942,SSNMDI,regulatory.t
3122,-26.4976025867058,-7.75938499225884,SSNMDI,regulatory.t
3123,-23.2385539825212,-25.1896599995798,SSNMDI,regulatory.t
3124,-17.5637714487446,-15.5685468858602,SSNMDI,regulatory.t
3125,-23.0698436104035,-21.1021764996658,SSNMDI,regulatory.t
3126,-32.456428070912,39.8799297322738,SSNMDI,regulatory.t
3127,-32.6435638589679,-8.68239408288097,SSNMDI,regulatory.t
3128,-23.5799824868411,-5.99930642612798,SSNMDI,regulatory.t
3129,-43.7942106350973,-33.3911226830509,SSNMDI,regulatory.t
3130,-25.8965295421597,-4.74106584381216,SSNMDI,regulatory.t
3131,-19.950069164622,-3.41991659019618,SSNMDI,regulatory.t
3132,-42.1631933491019,-1.82266045872254,SSNMDI,regulatory.t
3133,-36.4326080220741,-27.4022337938266,SSNMDI,regulatory.t
3134,-40.1053509095121,-30.0289901253848,SSNMDI,regulatory.t
3135,-16.5574087288053,-6.05814696848387,SSNMDI,regulatory.t
3136,-37.7564917231418,-29.5566157071618,SSNMDI,regulatory.t
3137,-17.2934932209271,-13.3454486001208,SSNMDI,regulatory.t
3138,-17.312222415369,-31.5403196589414,SSNMDI,regulatory.t
3139,-33.9252904150828,-6.10042388848261,SSNMDI,regulatory.t
3140,-19.7567883916967,-12.8157886142957,SSNMDI,regulatory.t
3141,-22.9222668934274,-6.45460466014714,SSNMDI,regulatory.t
3142,-32.6829148589648,-29.2730367798472,SSNMDI,regulatory.t
3143,-33.8053891378408,-16.3735170759755,SSNMDI,regulatory.t
3144,-14.3771845934246,-12.2102358765855,SSNMDI,regulatory.t
3145,-38.5798439082989,-3.27996523429352,SSNMDI,regulatory.t
3146,-25.1324109327681,-12.3364938044429,SSNMDI,regulatory.t
3147,-9.78904381246687,-11.1025167576269,SSNMDI,regulatory.t
3148,-38.3028107756733,-13.1582490689473,SSNMDI,regulatory.t
3149,-12.9214727948058,-11.7463348128212,SSNMDI,regulatory.t
3150,-23.094440845113,-27.0851283757656,SSNMDI,regulatory.t
3151,-32.57047971818,-30.2163687230298,SSNMDI,regulatory.t
3152,-22.6178409398885,-23.9771573288523,SSNMDI,regulatory.t
3153,-32.455804781395,-30.2897653275974,SSNMDI,regulatory.t
3154,-32.6018357231736,-4.0596093093369,SSNMDI,regulatory.t
3155,-35.2440933562395,-17.8002646195185,SSNMDI,regulatory.t
3156,-35.7394069755616,-27.7455097339923,SSNMDI,regulatory.t
3157,-19.6769828249842,-5.73695626497486,SSNMDI,regulatory.t
3158,-28.9576666094869,-19.4075598970453,SSNMDI,regulatory.t
3159,-37.2748010634927,2.02855747498243,SSNMDI,regulatory.t
